record,group,seg,t0_s,n_gt,TP,FP,FN,F1,bad,p_bad_oof,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max
B1_10,B1,31,124.0,9,9,0,0,100.000000,0,0.078251,0.690626,6.31274,0.743743,0.555741,0.0401072,1,1,9,0.0942914,3,0.990276,0.995472
B1_10,B1,32,128.0,8,8,0,0,100.000000,0,0.064172,0.715838,7.4072,0.748412,0.576732,0.0303722,1,0.8,8,0.102722,3,0.988329,0.99423
B1_10,B1,33,132.0,9,9,0,0,100.000000,0,0.007075,0.619391,6.08756,0.741602,0.570784,0.020341,1,0.888889,9,0.0945187,3,0.990795,0.994015
B1_10,B1,34,136.0,9,9,0,0,100.000000,0,0.025972,0.848836,6.82185,0.749812,0.582455,0.0169539,1,0.823529,9,0.124417,3,0.985666,0.995578
B1_10,B1,35,140.0,8,8,0,0,100.000000,0,0.012962,0.637361,9.40672,0.743273,0.554799,0.0122882,1,1,8,0.170622,3,0.988917,0.994111
B1_10,B1,36,144.0,9,9,0,0,100.000000,0,0.027850,0.784081,7.81819,0.752441,0.541502,0.014715,1,1,9,0.157953,3,0.985323,0.994262
B1_10,B1,37,148.0,9,9,0,0,100.000000,0,0.033238,0.688255,7.13051,0.744646,0.557212,0.033857,1,1,9,0.183338,3,0.991416,0.996725
B1_10,B1,38,152.0,9,9,0,0,100.000000,0,0.009477,0.684477,7.55287,0.748211,0.541271,0.0224109,1,1,9,0.152128,3,0.991644,0.997352
B1_10,B1,39,156.0,9,9,0,0,100.000000,0,0.000844,0.670928,6.3385,0.73428,0.577731,0.00836099,1,1,9,0.231599,3,0.990374,0.996694
B1_10,B1,40,160.0,9,9,0,0,100.000000,0,0.052069,0.703469,8.75955,0.753218,0.588216,0.025974,1,1,9,0.154681,3,0.988679,0.996421
B1_10,B1,41,164.0,9,9,0,0,100.000000,0,0.021517,0.71999,8.8853,0.751969,0.597217,0.0176279,1,1,9,0.14855,3,0.990265,0.995993
B1_10,B1,42,168.0,8,8,0,0,100.000000,0,0.052069,0.711384,7.5169,0.74852,0.58431,0.0305173,1,1,8,0.134241,3,0.985438,0.996636
B1_10,B1,43,172.0,8,8,0,0,100.000000,0,0.129699,0.656528,5.69767,0.739792,0.601611,0.0370724,1,0.875,8,0.145407,3,0.985254,0.99569
B1_10,B1,44,176.0,9,9,0,0,100.000000,0,0.012049,0.664981,6.47338,0.742242,0.573526,0.0260529,1,1,9,0.113395,3,0.989189,0.99195
B1_10,B1,45,180.0,8,8,0,0,100.000000,0,0.003991,0.739715,6.46708,0.743751,0.546465,0.0089026,1,0.941176,8,0.172262,3,0.992441,0.996437
B1_10,B1,46,184.0,9,9,0,0,100.000000,0,0.080189,0.731704,7.32101,0.747001,0.542538,0.0142864,1,0.941176,9,0.189608,3,0.98542,0.995067
B1_10,B1,47,188.0,9,9,0,0,100.000000,0,0.005380,0.654781,9.41269,0.73936,0.575201,0.0136986,1,1,9,0.241337,3,0.990519,0.996086
B1_10,B1,48,192.0,10,10,0,0,100.000000,0,0.011038,0.691786,5.15151,0.729637,0.584374,0.0164485,1,0.7,10,0.209226,3,0.99163,0.997033
B1_10,B1,49,196.0,10,10,0,0,100.000000,0,0.008629,0.91315,3.06689,0.739427,0.594346,0.0139976,1,0.526316,10,0.129419,3,0.991876,0.994329
B1_10,B1,50,200.0,10,10,0,0,100.000000,0,0.013353,0.944006,6.2366,0.755159,0.597254,0.0228361,1,0.8,10,0.127308,3,0.990922,0.994527
B1_10,B1,51,204.0,10,10,0,0,100.000000,0,0.012645,0.843408,4.8367,0.750453,0.585403,0.0198268,1,0.9,10,0.113497,3,0.99193,0.996709
B1_10,B1,52,208.0,9,9,0,0,100.000000,0,0.020057,0.82659,8.06686,0.753779,0.59739,0.0234582,1,0.888889,9,0.164857,3,0.98932,0.995768
B1_10,B1,53,212.0,9,9,0,0,100.000000,0,0.003092,0.753551,6.01936,0.749025,0.626271,0.0159805,1,0.823529,9,0.0599402,3,0.99008,0.998324
B1_10,B1,54,216.0,8,8,0,0,100.000000,0,0.436835,0.782055,5.06818,0.750116,0.571697,0.0354999,1,0.75,8,0.0750616,3,0.983387,0.987162
B1_10,B1,55,220.0,9,9,0,0,100.000000,0,0.060360,0.724118,4.98505,0.748286,0.587369,0.0331982,1,0.588235,9,0.194801,3,0.991343,0.996398
B1_10,B1,56,224.0,9,9,0,0,100.000000,0,0.032637,0.847137,7.50491,0.757796,0.601999,0.0141806,1,0.941176,9,0.0884137,3,0.987929,0.994062
B1_10,B1,57,228.0,9,9,0,0,100.000000,0,0.035457,0.787136,6.0063,0.741102,0.56738,0.0175081,1,0.888889,9,0.126561,3,0.987125,0.99301
B1_10,B1,58,232.0,8,8,0,0,100.000000,0,0.037891,0.844423,5.29106,0.750353,0.59726,0.0291184,1,0.875,8,0.115013,3,0.985492,0.995119
B1_10,B1,59,236.0,9,9,0,0,100.000000,0,0.023004,0.722139,7.33606,0.747483,0.577174,0.0122096,1,1,9,0.104241,3,0.990079,0.993119
B1_10,B1,60,240.0,9,9,0,0,100.000000,0,0.140856,0.739048,5.22471,0.748978,0.567808,0.0411004,1,1,9,0.145047,3,0.988706,0.993652
B1_10,B1,61,244.0,8,8,0,0,100.000000,0,0.161679,0.756658,5.42559,0.743547,0.595925,0.0642068,1,0.941176,8,0.125409,3,0.98594,0.994282
B1_10,B1,62,248.0,8,8,0,0,100.000000,0,0.265812,0.744804,6.34416,0.747406,0.575791,0.0433804,1,0.875,8,0.0969107,3,0.987894,0.993243
B1_10,B1,63,252.0,9,9,0,0,100.000000,0,0.271214,0.69811,7.09668,0.731647,0.574259,0.0499569,1,0.888889,9,0.158298,3,0.988505,0.995809
B1_10,B1,64,256.0,8,8,0,0,100.000000,0,0.060045,0.760797,6.68223,0.744632,0.581418,0.0262386,1,1,8,0.142086,3,0.981927,0.994411
B1_10,B1,65,260.0,9,9,0,0,100.000000,0,0.043364,0.747151,7.8683,0.747068,0.569729,0.0274832,1,0.941176,9,0.114841,3,0.986098,0.997035
B1_10,B1,66,264.0,9,9,0,0,100.000000,0,0.045713,0.686689,8.64942,0.744104,0.586349,0.0249232,1,0.888889,9,0.111729,3,0.98686,0.99044
B1_10,B1,67,268.0,9,9,0,0,100.000000,0,0.009144,0.683208,4.25197,0.74949,0.604146,0.0231774,1,1,9,0.132347,3,0.989815,0.995995
B1_10,B1,68,272.0,9,9,0,0,100.000000,0,0.050161,0.71866,6.39266,0.734172,0.595993,0.0275197,1,1,9,0.187712,3,0.991771,0.995924
B1_10,B1,69,276.0,9,9,0,0,100.000000,0,0.021409,0.656108,7.17788,0.73686,0.569978,0.0150651,1,1,9,0.184327,3,0.992737,0.997051
B1_10,B1,70,280.0,10,10,0,0,100.000000,0,0.000524,0.708346,7.69562,0.75272,0.625826,0.00921312,1,1,10,0.0999005,3,0.990098,0.995938
B1_10,B1,71,284.0,10,10,0,0,100.000000,0,0.005361,0.597941,7.36288,0.735695,0.616841,0.014632,1,1,10,0.169436,3,0.994015,0.997444
B1_10,B1,72,288.0,10,10,0,0,100.000000,0,0.002062,0.644665,6.59309,0.731837,0.620989,0.0169403,1,1,10,0.19132,3,0.993534,0.998617
B1_10,B1,73,292.0,10,10,0,0,100.000000,0,0.001621,0.53993,8.56633,0.731536,0.598607,0.00680272,1,1,10,0.202344,3,0.995025,0.99849
B1_10,B1,74,296.0,10,10,0,0,100.000000,0,0.000695,0.634073,7.22364,0.717109,0.561518,0.00680272,1,1,10,0.237557,3,0.996308,0.998305
B1_10,B1,75,300.0,10,10,0,0,100.000000,0,0.002645,0.602057,7.87187,0.711304,0.599825,0.0161718,1,1,10,0.207344,3,0.993772,0.996824
B1_10,B1,76,304.0,10,10,0,0,100.000000,0,0.009808,0.725385,6.315,0.73461,0.582268,0.0112533,1,1,10,0.21832,3,0.993647,0.995773
B1_10,B1,77,308.0,10,10,0,0,100.000000,0,0.008122,0.724977,6.90808,0.746452,0.584329,0.0211099,1,1,10,0.21422,3,0.991266,0.996878
B1_10,B1,78,312.0,9,9,0,0,100.000000,0,0.037017,0.764183,5.84675,0.752755,0.591564,0.0231515,1,1,9,0.0926166,3,0.983895,0.993103
B1_10,B1,79,316.0,10,10,0,0,100.000000,0,0.016374,0.721235,6.19694,0.744078,0.584359,0.0153177,1,1,10,0.174278,3,0.993737,0.996411
B1_10,B1,80,320.0,9,9,0,0,100.000000,0,0.027929,0.711697,7.24942,0.733886,0.581282,0.0317924,1,1,9,0.146239,3,0.991577,0.997883
B1_10,B1,81,324.0,9,9,0,0,100.000000,0,0.034946,0.729023,6.54713,0.740531,0.592696,0.0240984,1,1,9,0.179967,3,0.989808,0.992938
B1_10,B1,82,328.0,10,10,0,0,100.000000,0,0.019486,0.73065,6.61631,0.740407,0.587744,0.0336458,1,0.947368,10,0.103546,3,0.9919,0.997377
B1_10,B1,83,332.0,9,9,0,0,100.000000,0,0.042289,0.72568,7.36273,0.747198,0.59206,0.0250351,1,1,9,0.189762,3,0.987376,0.995944
B1_10,B1,84,336.0,9,9,0,0,100.000000,0,0.009965,0.664569,6.08919,0.720991,0.602827,0.0251397,1,1,9,0.135565,3,0.990432,0.997702
B1_10,B1,85,340.0,9,9,0,0,100.000000,0,0.007755,0.658588,6.10452,0.737605,0.625012,0.0118363,1,0.947368,9,0.198491,3,0.988954,0.995975
B1_10,B1,86,344.0,9,9,0,0,100.000000,0,0.031101,0.720622,7.31832,0.73846,0.616448,0.0136364,1,1,9,0.172651,3,0.989886,0.996315
B1_10,B1,87,348.0,9,9,0,0,100.000000,0,0.010447,0.630561,5.50518,0.740785,0.587038,0.0106843,1,0.705882,9,0.077528,3,0.990997,0.997266
B1_10,B1,88,352.0,9,9,0,0,100.000000,0,0.040343,0.754951,5.88478,0.750955,0.555988,0.0158904,1,0.888889,9,0.17343,3,0.991568,0.997818
B1_10,B1,89,356.0,9,9,0,0,100.000000,0,0.067604,0.724539,6.95955,0.748429,0.612219,0.0263141,1,1,9,0.0885053,3,0.984212,0.993918
B1_10,B1,90,360.0,9,9,0,0,100.000000,0,0.012878,0.648456,9.54352,0.744508,0.550477,0.0302985,1,1,9,0.193764,3,0.990644,0.994041
B1_10,B1,91,364.0,9,9,0,0,100.000000,0,0.010247,0.680705,6.30889,0.734799,0.562825,0.0312878,1,0.842105,10,0.132206,3,0.991581,0.995843
B1_10,B1,92,368.0,10,10,0,0,100.000000,0,0.013587,0.623847,7.7024,0.734888,0.599105,0.0193728,1,1,9,0.187577,3,0.990051,0.995027
B1_10,B1,93,372.0,9,9,0,0,100.000000,0,0.002009,0.697957,7.31257,0.726553,0.613604,0.00907022,1,0.947368,9,0.231949,3,0.992037,0.994622
B1_10,B1,94,376.0,9,9,0,0,100.000000,0,0.016813,0.64566,5.8027,0.733953,0.611639,0.0131192,1,0.888889,9,0.124483,3,0.990588,0.992739
B1_10,B1,95,380.0,9,9,0,0,100.000000,0,0.006515,0.674325,8.56078,0.737428,0.60942,0.0126253,1,1,9,0.223951,3,0.990814,0.99647
B1_10,B1,96,384.0,9,9,0,0,100.000000,0,0.011679,0.69289,7.07352,0.747286,0.588638,0.0221239,1,1,9,0.214831,3,0.990266,0.99667
B1_10,B1,97,388.0,9,9,0,0,100.000000,0,0.025955,0.773883,5.67293,0.745513,0.612851,0.0273998,1,1,9,0.11875,3,0.988962,0.996066
B1_10,B1,98,392.0,10,10,0,0,100.000000,0,0.011974,0.753797,6.32413,0.740517,0.554862,0.024676,1,1,10,0.0597804,3,0.993766,0.996672
B1_10,B1,99,396.0,9,9,0,0,100.000000,0,0.015669,0.711445,7.14597,0.734515,0.587316,0.0106114,1,1,9,0.242914,3,0.98935,0.996468
B1_10,B1,100,400.0,9,9,0,0,100.000000,0,0.025767,0.712665,6.45602,0.736538,0.588204,0.0225759,1,1,9,0.166842,3,0.991606,0.996238
B1_10,B1,101,404.0,9,9,0,0,100.000000,0,0.006057,0.66686,8.94239,0.732739,0.591506,0.019111,1,0.823529,9,0.217337,3,0.990678,0.995157
B1_10,B1,102,408.0,9,9,0,0,100.000000,0,0.000965,0.682845,7.11588,0.731081,0.59196,0.0064576,1,1,9,0.240528,3,0.991054,0.997261
B1_10,B1,103,412.0,9,9,0,0,100.000000,0,0.016221,0.674186,6.5035,0.741849,0.598553,0.0311048,1,0.888889,9,0.24679,3,0.987192,0.991984
B1_10,B1,104,416.0,9,9,0,0,100.000000,0,0.007314,0.687702,7.61948,0.730775,0.604512,0.017224,1,1,9,0.206425,3,0.992852,0.996846
B1_10,B1,105,420.0,9,9,0,0,100.000000,0,0.005380,0.642072,7.27892,0.731614,0.570303,0.0154849,1,1,9,0.207242,3,0.990641,0.994742
B1_10,B1,106,424.0,9,9,0,0,100.000000,0,0.104414,0.718022,5.02646,0.740084,0.581054,0.0189785,1,0.777778,9,0.194985,3,0.985993,0.997328
B1_10,B1,107,428.0,9,9,0,0,100.000000,0,0.049797,0.719063,6.03062,0.738573,0.567315,0.0120805,1,1,9,0.180159,3,0.987667,0.991092
B1_10,B1,108,432.0,9,9,0,0,100.000000,0,0.005380,0.648465,8.80529,0.730682,0.594932,0.0137609,1,1,9,0.226557,3,0.99379,0.997252
B1_10,B1,109,436.0,9,9,0,0,100.000000,0,0.006167,0.617648,7.26515,0.738319,0.606719,0.0298922,1,1,9,0.107665,3,0.993666,0.996267
B1_10,B1,110,440.0,9,9,0,0,100.000000,0,0.090850,0.619789,5.78504,0.734295,0.587279,0.0371149,1,0.75,9,0.0756877,3,0.987624,0.996312
B1_10,B1,111,444.0,8,8,0,0,100.000000,0,0.083719,0.67411,7.24244,0.733119,0.588607,0.0424954,1,1,8,0.101035,3,0.987387,0.99441
B1_10,B1,112,448.0,8,8,0,0,100.000000,0,0.052499,0.717833,7.11194,0.724245,0.567711,0.0308971,1,0.941176,8,0.210638,3,0.988844,0.993027
B1_10,B1,113,452.0,9,9,0,0,100.000000,0,0.040965,0.66491,6.89278,0.730397,0.607109,0.0315156,1,0.875,9,0.142048,3,0.98641,0.993125
B1_10,B1,114,456.0,9,9,0,0,100.000000,0,0.033309,0.73906,5.70533,0.732168,0.59257,0.013847,1,1,9,0.165596,3,0.987737,0.994806
B1_10,B1,115,460.0,9,9,0,0,100.000000,0,0.058735,0.710954,6.30451,0.735273,0.599168,0.0245276,1,1,9,0.185725,3,0.987532,0.995641
B1_10,B1,116,464.0,9,9,0,0,100.000000,0,0.014883,0.739231,8.10243,0.731042,0.596613,0.0123822,1,1,9,0.210677,3,0.992609,0.996276
B1_10,B1,117,468.0,9,9,0,0,100.000000,0,0.011298,0.680228,7.72837,0.740375,0.550226,0.0246524,1,1,9,0.155924,3,0.990017,0.994621
B1_10,B1,118,472.0,9,9,0,0,100.000000,0,0.052069,0.762625,7.05257,0.750758,0.58288,0.0278356,1,1,9,0.156073,3,0.987809,0.992507
B1_10,B1,119,476.0,9,9,0,0,100.000000,0,0.027540,0.754157,5.95722,0.734843,0.559921,0.0209657,1,1,9,0.103824,3,0.98924,0.992813
B1_10,B1,120,480.0,9,9,0,0,100.000000,0,0.188857,0.709607,6.29269,0.738238,0.573171,0.0518984,1,1,9,0.109198,3,0.98445,0.991917
B1_10,B1,121,484.0,7,7,0,0,100.000000,0,0.068840,0.676059,8.71961,0.735649,0.607293,0.0413176,1,0.933333,7,0.152537,3,0.990076,0.994917
B1_10,B1,122,488.0,9,9,0,0,100.000000,0,0.090087,0.698723,6.54072,0.741417,0.573538,0.0400185,1,1,9,0.207207,3,0.980898,0.991433
B1_10,B1,123,492.0,8,8,0,0,100.000000,0,0.035457,0.704493,7.22725,0.729545,0.58098,0.0239783,1,0.941176,8,0.152723,3,0.987989,0.995155
B1_10,B1,124,496.0,9,9,0,0,100.000000,0,0.013832,0.711053,4.54096,0.74454,0.572295,0.0233634,1,1,9,0.157343,3,0.991315,0.996941
B1_10,B1,125,500.0,8,8,0,0,100.000000,0,0.120689,0.714251,6.91898,0.73823,0.570341,0.0613952,1,1,8,0.124548,3,0.987364,0.995601
B1_10,B1,126,504.0,9,9,0,0,100.000000,0,0.192466,0.764633,5.05174,0.748384,0.572306,0.0451741,1,0.888889,9,0.115756,3,0.988006,0.993112
B1_10,B1,127,508.0,9,9,0,0,100.000000,0,0.003611,0.75058,6.34724,0.735763,0.620884,0.0161589,1,0.941176,9,0.0644709,3,0.985825,0.993218
B1_10,B1,128,512.0,9,9,0,0,100.000000,0,0.011310,0.662569,6.0676,0.728237,0.572738,0.0179898,1,1,9,0.169662,3,0.988955,0.99587
B1_10,B1,129,516.0,8,8,0,0,100.000000,0,0.024861,0.869138,8.92921,0.753559,0.569275,0.0189211,1,1,8,0.162176,3,0.986676,0.993565
B1_10,B1,130,520.0,9,9,0,0,100.000000,0,0.036525,0.701136,6.24597,0.742632,0.603065,0.0248368,1,0.75,9,0.104192,3,0.987706,0.995505
B1_10,B1,131,524.0,9,9,0,0,100.000000,0,0.038259,0.752024,6.99125,0.741757,0.572579,0.0166296,1,1,9,0.194541,3,0.991247,0.99597
B1_10,B1,132,528.0,9,9,0,0,100.000000,0,0.038109,0.664715,5.9414,0.735193,0.601008,0.0265043,1,1,9,0.202813,3,0.990723,0.99744
B1_10,B1,133,532.0,9,9,0,0,100.000000,0,0.039416,0.70675,7.02003,0.721151,0.568471,0.0193581,1,1,9,0.140056,3,0.984855,0.997653
B1_10,B1,134,536.0,9,9,0,0,100.000000,0,0.021517,0.715313,6.43367,0.743523,0.541274,0.0133398,1,1,9,0.151989,3,0.99058,0.995153
B1_10,B1,135,540.0,9,9,0,0,100.000000,0,0.024408,0.677494,6.87997,0.728904,0.57447,0.0145571,1,1,9,0.184587,3,0.993481,0.996278
B1_10,B1,136,544.0,10,10,0,0,100.000000,0,0.006178,0.656431,7.01828,0.742722,0.582474,0.0156517,1,1,10,0.156755,3,0.992367,0.997558
B1_10,B1,137,548.0,10,10,0,0,100.000000,0,0.009808,0.725534,8.33559,0.731227,0.590897,0.0119803,1,1,10,0.213569,3,0.993657,0.997065
B1_10,B1,138,552.0,10,10,0,0,100.000000,0,0.001462,0.739539,9.04155,0.735568,0.5469,0.0101524,1,1,10,0.218091,3,0.994244,0.997826
B1_10,B1,139,556.0,10,10,0,0,100.000000,0,0.004039,0.745919,8.32965,0.737982,0.561447,0.00760694,1,1,10,0.186365,3,0.994299,0.998388
B1_10,B1,140,560.0,11,11,0,0,100.000000,0,0.001659,0.67385,5.79445,0.729985,0.583702,0.0117712,1,1,11,0.177155,3,0.995595,0.997173
B1_10,B1,141,564.0,10,10,0,0,100.000000,0,0.047072,0.722352,7.17969,0.743589,0.587522,0.0543121,1,0.947368,10,0.153979,3,0.990149,0.995282
B1_10,B1,142,568.0,9,9,0,0,100.000000,0,0.115702,0.702387,6.70083,0.737135,0.55084,0.0375542,1,0.888889,9,0.172246,3,0.989502,0.995125
B1_10,B1,143,572.0,10,10,0,0,100.000000,0,0.327761,0.726658,7.91637,0.735704,0.519734,0.0198181,1,0.842105,10,0.182047,3,0.9933,0.99612
B1_10,B1,144,576.0,8,8,0,0,100.000000,0,0.297429,0.691866,8.87573,0.747137,0.579584,0.11942,1,1,8,0.131556,3,0.986728,0.995714
B1_10,B1,145,580.0,9,9,0,0,100.000000,0,0.044511,0.728062,8.5565,0.743018,0.580033,0.0698843,1,1,9,0.165146,3,0.992151,0.996173
B1_10,B1,146,584.0,9,9,0,0,100.000000,0,0.050161,0.69398,7.06762,0.741289,0.55774,0.0344641,1,1,9,0.18228,3,0.992831,0.996228
B1_10,B1,147,588.0,8,8,0,0,100.000000,0,0.180923,0.714446,8.99885,0.739459,0.60857,0.0512142,1,1,8,0.167591,3,0.987708,0.996396
B1_10,B1,148,592.0,8,8,0,0,100.000000,0,0.022779,0.715453,7.75408,0.746947,0.609547,0.0225462,1,1,8,0.118946,3,0.989299,0.995842
B1_10,B1,149,596.0,7,7,0,0,100.000000,0,0.453616,0.73147,9.19944,0.747899,0.554013,0.0635788,1,1,7,0.0942681,3,0.979127,0.991752
B1_10,B1,150,600.0,8,8,0,0,100.000000,0,0.486362,0.695459,8.38743,0.735866,0.560169,0.0422911,1,1,7,0.0402775,3,0.978727,0.989605
B1_10,B1,151,604.0,7,7,0,0,100.000000,0,0.355021,0.737326,7.31072,0.740606,0.540926,0.0439464,1,0.875,8,0.128885,3,0.984813,0.991915
B1_10,B1,152,608.0,8,8,0,0,100.000000,0,0.027850,0.720163,8.44017,0.745476,0.574718,0.0214055,1,1,8,0.131771,3,0.985145,0.99388
B1_10,B1,153,612.0,7,7,0,0,100.000000,0,0.295762,0.707638,9.56557,0.761799,0.525711,0.0515759,1,1,7,0.07374,3,0.981319,0.988672
B1_10,B1,154,616.0,8,8,0,0,100.000000,0,0.148295,0.710974,5.72218,0.733266,0.535413,0.0578753,1,0.941176,8,0.18912,3,0.982538,0.997293
B1_10,B1,155,620.0,8,8,0,0,100.000000,0,0.166506,0.767605,7.72851,0.74921,0.470702,0.0374927,1,1,8,0.104582,3,0.987454,0.99425
B1_10,B1,156,624.0,8,8,0,0,100.000000,0,0.034625,0.632569,6.44384,0.727518,0.507545,0.0293893,1,1,8,0.123156,3,0.987599,0.99299
B1_10,B1,157,628.0,8,8,0,0,100.000000,0,0.023168,0.650175,8.35244,0.725042,0.571741,0.0258749,1,1,8,0.15927,3,0.98838,0.997004
B1_10,B1,158,632.0,8,8,0,0,100.000000,0,0.087897,0.663236,8.0866,0.739252,0.552665,0.0377746,1,1,8,0.181652,3,0.988049,0.995673
B1_10,B1,159,636.0,9,9,0,0,100.000000,0,0.183235,0.650639,7.74329,0.734282,0.552428,0.0391048,1,1,9,0.16414,3,0.984732,0.991471
B1_10,B1,160,640.0,8,8,0,0,100.000000,0,0.039079,0.684785,6.10907,0.733054,0.512499,0.0325831,1,0.75,8,0.102292,3,0.981164,0.994561
B1_10,B1,161,644.0,10,10,0,0,100.000000,0,0.008141,0.446873,36.8802,0.669,0.529735,0.0220027,1,0.181818,10,0.105582,4,0.986479,0.99725
B1_10,B1,162,648.0,9,9,0,0,100.000000,0,0.021115,0.640238,6.62906,0.74598,0.5127,0.024862,1,0.888889,9,0.247174,3,0.992058,0.996715
B1_10,B1,163,652.0,10,10,0,0,100.000000,0,0.005919,0.674793,6.58195,0.72452,0.519036,0.00783932,1,1,10,0.195071,3,0.995242,0.9979
B1_10,B1,164,656.0,9,9,0,0,100.000000,0,0.022852,0.670171,5.32104,0.74293,0.554897,0.0674173,1,0.888889,9,0.14989,3,0.989129,0.997092
B1_10,B1,165,660.0,8,8,0,0,100.000000,0,0.092281,0.727018,6.85232,0.738945,0.544453,0.0587455,1,1,8,0.117827,3,0.986396,0.997196
B1_10,B1,166,664.0,8,8,0,0,100.000000,0,0.079024,0.709514,8.34857,0.731335,0.527527,0.0324517,1,0.941176,8,0.0953756,3,0.981961,0.997034
B1_10,B1,167,668.0,8,8,0,0,100.000000,0,0.082774,0.712438,5.64444,0.72791,0.526676,0.0463677,1,1,8,0.148888,3,0.990156,0.994903
B1_10,B1,168,672.0,9,9,0,0,100.000000,0,0.009893,0.65899,6.96613,0.739273,0.553592,0.0190005,1,1,9,0.144036,3,0.989591,0.994173
B1_10,B1,169,676.0,9,9,0,0,100.000000,0,0.045398,0.638321,7.45519,0.736312,0.480935,0.0591368,1,1,9,0.139941,3,0.988538,0.994616
B1_10,B1,170,680.0,9,9,0,0,100.000000,0,0.020843,0.609512,6.84,0.73503,0.571793,0.0192022,1,1,9,0.194222,3,0.98499,0.992881
B1_10,B1,171,684.0,8,8,0,0,100.000000,0,0.127045,0.626205,7.32474,0.731908,0.515733,0.0328665,1,0.823529,8,0.185454,3,0.9861,0.991654
B1_10,B1,172,688.0,10,10,0,0,100.000000,0,0.081827,0.677862,6.5688,0.739507,0.50578,0.0264162,1,0.9,10,0.189388,3,0.990894,0.995807
B1_10,B1,173,692.0,8,8,0,0,100.000000,0,0.058733,0.630099,6.77657,0.7327,0.48651,0.0543347,1,1,8,0.144455,3,0.979841,0.993813
B1_10,B1,174,696.0,9,9,0,0,100.000000,0,0.136547,0.716283,7.05784,0.751901,0.501417,0.0300147,1,1,9,0.17797,3,0.985222,0.996181
B1_10,B1,175,700.0,9,9,0,0,100.000000,0,0.012926,0.641008,5.51493,0.732738,0.520304,0.0134163,1,0.823529,9,0.0926606,3,0.993964,0.995343
B1_10,B1,176,704.0,10,10,0,0,100.000000,0,0.036637,0.591435,9.57655,0.731675,0.434887,0.0131579,1,0.947368,10,0.256532,3,0.99078,0.996022
B1_10,B1,177,708.0,10,10,0,0,100.000000,0,0.004491,0.597919,8.43051,0.72894,0.498482,0.0153282,1,1,10,0.148971,3,0.995133,0.997566
B1_10,B1,178,712.0,8,8,0,0,100.000000,0,0.372393,0.740163,6.51513,0.743754,0.524879,0.108573,1,1,8,0.148402,3,0.982715,0.994124
B1_10,B1,179,716.0,5,5,6,0,62.500000,1,0.089641,0.761295,8.14743,0.741134,0.464328,0.088914,0.9,0.7,11,0.185237,3,0.942961,0.990444
B1_10,B1,180,720.0,7,4,7,3,44.444444,1,0.107532,0.753461,10.0871,0.743661,0.468487,0.107919,1,0.625,11,0.0453007,3,0.928001,0.990107
B1_10,B1,181,724.0,6,3,4,3,46.153846,1,0.989428,0.861312,7.83414,0.744673,0.501732,0.157218,1,0.428571,7,0.0282094,3,0.900987,0.982217
B1_10,B1,182,728.0,6,6,5,0,70.588235,1,0.964177,0.734777,6.96177,0.737598,0.509686,0.274579,0.9,0.736842,11,0.0680175,3,0.943374,0.988879
B1_10,B1,183,732.0,6,3,4,3,46.153846,1,0.988063,0.801464,6.47955,0.738776,0.547231,0.336111,0.833333,0.428571,7,0.0413941,3,0.953336,0.993127
B1_10,B1,184,736.0,7,5,3,2,66.666667,1,0.966101,0.702895,8.33913,0.739541,0.520259,0.160117,1,0.625,8,0.0653633,3,0.958517,0.994757
B1_10,B1,185,740.0,6,3,4,3,46.153846,1,0.986961,0.713294,8.41816,0.732606,0.556593,0.158473,1,0.571429,7,0.0304043,3,0.924881,0.99204
B1_10,B1,186,744.0,7,4,1,3,66.666667,1,0.997030,0.753895,7.09844,0.750288,0.550128,0.425238,0.75,0.615385,5,0.103279,3,0.904446,0.979972
B1_10,B1,187,748.0,6,4,3,2,61.538462,1,0.990505,0.709931,6.6766,0.73705,0.533458,0.463551,0.666667,0.666667,7,0.0448513,3,0.943013,0.992509
B1_10,B1,188,752.0,7,5,1,2,76.923077,1,0.988815,0.701574,8.27263,0.734077,0.556864,0.1951,0.8,0.714286,6,0.0383964,3,0.929479,0.978675
B1_10,B1,189,756.0,7,5,3,2,66.666667,1,0.994001,0.7512,7.97872,0.73255,0.546465,0.32201,0.714286,0.666667,8,0.0180373,3,0.905361,0.994973
B1_10,B1,190,760.0,6,5,2,1,76.923077,1,0.990127,0.757154,9.22585,0.746604,0.534654,0.301627,0.666667,0.625,7,0.127297,3,0.941916,0.9884
B1_10,B1,191,764.0,6,4,5,2,53.333333,1,0.994775,0.725445,8.27911,0.748655,0.573756,0.284489,1,0.533333,9,0.0743093,3,0.917245,0.989768
B1_10,B1,192,768.0,6,4,3,2,61.538462,1,0.995478,0.709321,9.76262,0.739991,0.546142,0.539069,0.833333,0.714286,7,0.0496422,3,0.918256,0.99087
B1_10,B1,193,772.0,7,7,0,0,100.000000,0,0.182592,0.602085,11.3573,0.730406,0.564518,0.0417791,1,1,7,0.115773,3,0.93436,0.986738
B1_10,B1,194,776.0,6,4,6,2,50.000000,1,0.541448,0.620307,11.7607,0.736568,0.569114,0.056109,1,0.5,10,0.0547728,3,0.932418,0.99402
